2023-03-18 10:57:32,(2(0)-1679108252:736243),cmdDisp.OpCodeDispatched,1281,EventSeverity.COMMAND,Opcode 0xe00 dispatched to port 7
2023-03-18 10:57:32,(2(0)-1679108252:736373),control.START_CONTROL,3584,EventSeverity.ACTIVITY_LO,start control
2023-03-18 10:57:33,(2(0)-1679108253:249309),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-18 10:57:33,(2(0)-1679108253:249493),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 5 jet
2023-03-18 10:57:34,(2(0)-1679108254:276286),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-18 10:57:34,(2(0)-1679108254:276347),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 5 jet
2023-03-18 10:57:35,(2(0)-1679108255:431424),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-18 10:57:35,(2(0)-1679108255:431486),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 5 jet
2023-03-18 10:57:36,(2(0)-1679108256:460111),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-18 10:57:36,(2(0)-1679108256:460158),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 5 jet
2023-03-18 10:57:37,(2(0)-1679108257:488097),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-18 10:57:37,(2(0)-1679108257:488164),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 5 jet
2023-03-18 10:57:38,(2(0)-1679108258:515621),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-18 10:57:38,(2(0)-1679108258:515686),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 5 jet
2023-03-18 10:57:39,(2(0)-1679108259:543954),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-18 10:57:39,(2(0)-1679108259:544040),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 5 jet
2023-03-18 10:57:40,(2(0)-1679108260:701365),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-18 10:57:41,(2(0)-1679108261:729726),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-18 10:57:42,(2(0)-1679108262:757826),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-18 10:57:42,(2(0)-1679108262:757993),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 5 jet
2023-03-18 10:57:43,(2(0)-1679108263:784929),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-18 10:57:44,(2(0)-1679108264:812596),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-18 10:57:44,(2(0)-1679108264:812704),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 5 jet
2023-03-18 10:57:45,(2(0)-1679108265:840440),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-18 10:57:46,(2(0)-1679108266:868746),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-18 10:57:47,(2(0)-1679108267:896308),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-18 10:57:47,(2(0)-1679108267:896375),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 5 jet
2023-03-18 10:57:48,(2(0)-1679108268:922707),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-18 10:57:49,(2(0)-1679108269:950916),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-18 10:57:49,(2(0)-1679108269:951067),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 5 jet
2023-03-18 10:57:52,(2(0)-1679108272:136432),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-18 10:57:53,(2(0)-1679108273:167433),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-18 10:57:53,(2(0)-1679108273:167528),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 5 jet
2023-03-18 10:57:55,(2(0)-1679108275:352778),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-18 10:57:55,(2(0)-1679108275:353015),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 5 jet
2023-03-18 10:57:56,(2(0)-1679108276:251472),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
