2023-03-16 19:03:28,(2(0)-1678964608:585023),cmdDisp.OpCodeDispatched,1281,EventSeverity.COMMAND,Opcode 0xe00 dispatched to port 7
2023-03-16 19:03:28,(2(0)-1678964608:585108),control.START_CONTROL,3584,EventSeverity.ACTIVITY_LO,start control
2023-03-16 19:03:28,(2(0)-1678964608:796660),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 20 jet
2023-03-16 19:03:29,(2(0)-1678964609:53013),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 20 jet
2023-03-16 19:03:29,(2(0)-1678964609:181338),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 20 jet
2023-03-16 19:03:29,(2(0)-1678964609:438447),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 20 jet
2023-03-16 19:03:29,(2(0)-1678964609:695502),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 20 jet
2023-03-16 19:03:29,(2(0)-1678964609:951813),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 20 jet
2023-03-16 19:03:30,(2(0)-1678964610:80251),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 20 jet
2023-03-16 19:03:30,(2(0)-1678964610:337132),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 4 jet
2023-03-16 19:03:30,(2(0)-1678964610:593784),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 4 jet
2023-03-16 19:03:30,(2(0)-1678964610:850203),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 20 jet
2023-03-16 19:03:31,(2(0)-1678964611:107403),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 4 jet
2023-03-16 19:03:31,(2(0)-1678964611:365305),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 20 jet
2023-03-16 19:03:31,(2(0)-1678964611:621412),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 4 jet
2023-03-16 19:03:31,(2(0)-1678964611:749619),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 4 jet
2023-03-16 19:03:32,(2(0)-1678964612:6298),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 20 jet
2023-03-16 19:03:32,(2(0)-1678964612:263159),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 4 jet
2023-03-16 19:03:32,(2(0)-1678964612:520092),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 20 jet
2023-03-16 19:03:32,(2(0)-1678964612:905028),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 4 jet
2023-03-16 19:03:33,(2(0)-1678964613:162555),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 20 jet
2023-03-16 19:03:33,(2(0)-1678964613:677299),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 20 jet
2023-03-16 19:03:33,(2(0)-1678964613:804970),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 4 jet
2023-03-16 19:03:34,(2(0)-1678964614:61650),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 4 jet
2023-03-16 19:03:34,(2(0)-1678964614:318248),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 16 jet
2023-03-16 19:03:34,(2(0)-1678964614:574829),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 4 jet
2023-03-16 19:03:34,(2(0)-1678964614:832494),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 4 jet
2023-03-16 19:03:34,(2(0)-1678964614:961105),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 16 jet
2023-03-16 19:03:35,(2(0)-1678964615:217737),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 4 jet
2023-03-16 19:03:35,(2(0)-1678964615:474747),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 20 jet
2023-03-16 19:03:35,(2(0)-1678964615:732789),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 4 jet
2023-03-16 19:03:36,(2(0)-1678964616:117523),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 20 jet
2023-03-16 19:03:36,(2(0)-1678964616:374573),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 4 jet
2023-03-16 19:03:36,(2(0)-1678964616:632048),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 16 jet
2023-03-16 19:03:36,(2(0)-1678964616:889433),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 4 jet
2023-03-16 19:03:37,(2(0)-1678964617:17530),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 4 jet
2023-03-16 19:03:37,(2(0)-1678964617:274343),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 20 jet
2023-03-16 19:03:37,(2(0)-1678964617:788163),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 20 jet
2023-03-16 19:03:38,(2(0)-1678964618:45419),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 4 jet
2023-03-16 19:03:38,(2(0)-1678964618:429768),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 20 jet
2023-03-16 19:03:38,(2(0)-1678964618:687261),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 4 jet
2023-03-16 19:03:38,(2(0)-1678964618:944761),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 20 jet
2023-03-16 19:03:39,(2(0)-1678964619:329048),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 4 jet
2023-03-16 19:03:39,(2(0)-1678964619:585710),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 20 jet
2023-03-16 19:03:40,(2(0)-1678964620:99695),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 20 jet
2023-03-16 19:03:40,(2(0)-1678964620:356703),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 4 jet
2023-03-16 19:03:40,(2(0)-1678964620:485006),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 4 jet
2023-03-16 19:03:40,(2(0)-1678964620:742111),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 16 jet
2023-03-16 19:03:40,(2(0)-1678964620:999256),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 4 jet
2023-03-16 19:03:41,(2(0)-1678964621:255931),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 20 jet
2023-03-16 19:03:41,(2(0)-1678964621:640816),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 4 jet
2023-03-16 19:03:41,(2(0)-1678964621:897764),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 20 jet
2023-03-16 19:03:42,(2(0)-1678964622:154527),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 4 jet
2023-03-16 19:03:42,(2(0)-1678964622:282912),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 16 jet
2023-03-16 19:03:42,(2(0)-1678964622:539854),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 4 jet
2023-03-16 19:03:42,(2(0)-1678964622:797374),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 4 jet
2023-03-16 19:03:43,(2(0)-1678964623:54104),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 16 jet
2023-03-16 19:03:43,(2(0)-1678964623:182270),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 4 jet
2023-03-16 19:03:43,(2(0)-1678964623:439326),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 4 jet
2023-03-16 19:03:43,(2(0)-1678964623:695657),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 20 jet
2023-03-16 19:03:44,(2(0)-1678964624:209370),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 20 jet
2023-03-16 19:03:44,(2(0)-1678964624:337750),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 4 jet
2023-03-16 19:03:44,(2(0)-1678964624:851057),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 20 jet
2023-03-16 19:03:45,(2(0)-1678964625:108310),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 4 jet
2023-03-16 19:03:45,(2(0)-1678964625:364701),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 20 jet
2023-03-16 19:03:45,(2(0)-1678964625:749967),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 4 jet
