2023-03-16 20:20:38,(2(0)-1678969238:453029),cmdDisp.OpCodeDispatched,1281,EventSeverity.COMMAND,Opcode 0xe00 dispatched to port 7
2023-03-16 20:20:38,(2(0)-1678969238:453090),control.START_CONTROL,3584,EventSeverity.ACTIVITY_LO,start control
2023-03-16 20:20:38,(2(0)-1678969238:578676),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:20:38,(2(0)-1678969238:647465),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:20:38,(2(0)-1678969238:647544),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 128 jet
2023-03-16 20:20:39,(2(0)-1678969239:596933),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:20:39,(2(0)-1678969239:676995),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:20:39,(2(0)-1678969239:677069),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 172 jet
2023-03-16 20:20:39,(2(0)-1678969239:677081),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-16 20:20:39,(2(0)-1678969239:677086),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 4 jet
2023-03-16 20:20:40,(2(0)-1678969240:636329),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:20:40,(2(0)-1678969240:704610),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:20:40,(2(0)-1678969240:704708),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 172 jet
2023-03-16 20:20:40,(2(0)-1678969240:704725),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-16 20:20:40,(2(0)-1678969240:704731),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 4 jet
2023-03-16 20:20:41,(2(0)-1678969241:673611),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:20:41,(2(0)-1678969241:732262),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:20:41,(2(0)-1678969241:732314),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 172 jet
2023-03-16 20:20:41,(2(0)-1678969241:732322),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-16 20:20:41,(2(0)-1678969241:732326),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 4 jet
2023-03-16 20:20:42,(2(0)-1678969242:700521),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:20:42,(2(0)-1678969242:760058),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:20:42,(2(0)-1678969242:760129),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 172 jet
2023-03-16 20:20:42,(2(0)-1678969242:760140),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-16 20:20:42,(2(0)-1678969242:760145),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 4 jet
2023-03-16 20:20:43,(2(0)-1678969243:719959),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:20:43,(2(0)-1678969243:787394),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:20:43,(2(0)-1678969243:787456),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 172 jet
2023-03-16 20:20:43,(2(0)-1678969243:787467),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
